idleitura_sensor,idsensor,tipo_variavel,valor,unidade,data_observacao,data_registo,qualidade_dado,validada
265,13,nivel_agua_percentagem,40.22,%,2026-05-08 07:00:00,2026-05-08 07:05:00,boa,1
266,14,precipitacao_horaria,4.5,mm,2026-05-08 07:00:00,2026-05-08 07:03:00,boa,1
267,15,caudal_estimado,50.2,m3/s,2026-05-08 07:00:00,2026-05-08 07:01:00,boa,1
268,16,nivel_agua_percentagem,45.98,%,2026-05-08 07:00:00,2026-05-08 07:02:00,boa,1
269,17,precipitacao_horaria,4.5,mm,2026-05-08 07:00:00,2026-05-08 07:00:00,boa,1
270,18,caudal_estimado,51.84,m3/s,2026-05-08 07:00:00,2026-05-08 07:00:00,boa,1
271,19,nivel_agua_percentagem,34.71,%,2026-05-08 07:00:00,2026-05-08 07:00:00,boa,1
272,20,precipitacao_horaria,4.77,mm,2026-05-08 07:00:00,2026-05-08 07:00:00,boa,1
273,21,caudal_estimado,41.39,m3/s,2026-05-08 07:00:00,2026-05-08 07:01:00,boa,1
274,22,nivel_agua_percentagem,31.78,%,2026-05-08 07:00:00,2026-05-08 07:04:00,boa,1
275,23,precipitacao_horaria,4.77,mm,2026-05-08 07:00:00,2026-05-08 07:04:00,boa,1
276,24,caudal_estimado,29.57,m3/s,2026-05-08 07:00:00,2026-05-08 07:04:00,boa,1
277,25,nivel_agua_percentagem,38.68,%,2026-05-08 07:00:00,2026-05-08 07:03:00,boa,1
278,26,precipitacao_horaria,4.77,mm,2026-05-08 07:00:00,2026-05-08 07:03:00,boa,1
279,27,caudal_estimado,30.15,m3/s,2026-05-08 07:00:00,2026-05-08 07:04:00,suspeita,0
280,28,nivel_agua_percentagem,49.81,%,2026-05-08 07:00:00,2026-05-08 07:03:00,boa,1
281,29,precipitacao_horaria,5.12,mm,2026-05-08 07:00:00,2026-05-08 07:01:00,boa,1
282,30,caudal_estimado,55.47,m3/s,2026-05-08 07:00:00,2026-05-08 07:01:00,boa,1
283,31,nivel_agua_percentagem,51.23,%,2026-05-08 07:00:00,2026-05-08 07:03:00,boa,1
284,32,precipitacao_horaria,5.12,mm,2026-05-08 07:00:00,2026-05-08 07:04:00,boa,1
285,33,caudal_estimado,38.93,m3/s,2026-05-08 07:00:00,2026-05-08 07:05:00,boa,1
286,34,nivel_agua_percentagem,58.37,%,2026-05-08 07:00:00,2026-05-08 07:01:00,boa,1
287,35,precipitacao_horaria,5.12,mm,2026-05-08 07:00:00,2026-05-08 07:05:00,boa,1
288,36,caudal_estimado,75.97,m3/s,2026-05-08 07:00:00,2026-05-08 07:05:00,boa,1
289,1,nivel_agua_percentagem,88.02,%,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
290,2,precipitacao_horaria,2.44,mm,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
291,3,caudal_estimado,65.26,m3/s,2026-05-08 08:00:00,2026-05-08 08:04:00,boa,1
292,4,nivel_agua_percentagem,91.19,%,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
293,5,precipitacao_horaria,2.44,mm,2026-05-08 08:00:00,2026-05-08 08:00:00,boa,1
294,6,caudal_estimado,80.95,m3/s,2026-05-08 08:00:00,2026-05-08 08:01:00,boa,1
295,7,nivel_agua_percentagem,92.52,%,2026-05-08 08:00:00,2026-05-08 08:00:00,boa,1
296,8,precipitacao_horaria,2.44,mm,2026-05-08 08:00:00,2026-05-08 08:04:00,boa,1
297,9,caudal_estimado,71.26,m3/s,2026-05-08 08:00:00,2026-05-08 08:03:00,boa,1
298,10,nivel_agua_percentagem,44,%,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
299,11,precipitacao_horaria,3.06,mm,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
300,12,caudal_estimado,43.52,m3/s,2026-05-08 08:00:00,2026-05-08 08:03:00,boa,1
301,13,nivel_agua_percentagem,41.93,%,2026-05-08 08:00:00,2026-05-08 08:01:00,boa,1
302,14,precipitacao_horaria,3.06,mm,2026-05-08 08:00:00,2026-05-08 08:01:00,boa,1
303,15,caudal_estimado,35.84,m3/s,2026-05-08 08:00:00,2026-05-08 08:02:00,boa,1
304,16,nivel_agua_percentagem,49.18,%,2026-05-08 08:00:00,2026-05-08 08:03:00,boa,1
305,17,precipitacao_horaria,3.06,mm,2026-05-08 08:00:00,2026-05-08 08:03:00,boa,1
306,18,caudal_estimado,48.88,m3/s,2026-05-08 08:00:00,2026-05-08 08:02:00,boa,1
307,19,nivel_agua_percentagem,45.86,%,2026-05-08 08:00:00,2026-05-08 08:01:00,boa,1
308,20,precipitacao_horaria,4.56,mm,2026-05-08 08:00:00,2026-05-08 08:04:00,boa,1
309,21,caudal_estimado,37.41,m3/s,2026-05-08 08:00:00,2026-05-08 08:02:00,boa,1
310,22,nivel_agua_percentagem,36.9,%,2026-05-08 08:00:00,2026-05-08 08:03:00,boa,1
311,23,precipitacao_horaria,4.56,mm,2026-05-08 08:00:00,2026-05-08 08:01:00,boa,1
312,24,caudal_estimado,24.93,m3/s,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
313,25,nivel_agua_percentagem,40.81,%,2026-05-08 08:00:00,2026-05-08 08:01:00,boa,1
314,26,precipitacao_horaria,4.56,mm,2026-05-08 08:00:00,2026-05-08 08:02:00,boa,1
315,27,caudal_estimado,25.69,m3/s,2026-05-08 08:00:00,2026-05-08 08:03:00,boa,1
316,28,nivel_agua_percentagem,59.44,%,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
317,29,precipitacao_horaria,2.47,mm,2026-05-08 08:00:00,2026-05-08 08:01:00,suspeita,0
318,30,caudal_estimado,67.11,m3/s,2026-05-08 08:00:00,2026-05-08 08:05:00,boa,1
319,31,nivel_agua_percentagem,52.5,%,2026-05-08 08:00:00,2026-05-08 08:00:00,boa,1
320,32,precipitacao_horaria,2.47,mm,2026-05-08 08:00:00,2026-05-08 08:05:00,suspeita,0
321,33,caudal_estimado,66.81,m3/s,2026-05-08 08:00:00,2026-05-08 08:00:00,boa,1
322,34,nivel_agua_percentagem,55.66,%,2026-05-08 08:00:00,2026-05-08 08:03:00,boa,1
323,35,precipitacao_horaria,2.47,mm,2026-05-08 08:00:00,2026-05-08 08:02:00,boa,1
324,36,caudal_estimado,41.04,m3/s,2026-05-08 08:00:00,2026-05-08 08:01:00,boa,1
325,1,nivel_agua_percentagem,87.13,%,2026-05-08 09:00:00,2026-05-08 09:02:00,suspeita,0
326,2,precipitacao_horaria,3.8,mm,2026-05-08 09:00:00,2026-05-08 09:02:00,boa,1
327,3,caudal_estimado,76.9,m3/s,2026-05-08 09:00:00,2026-05-08 09:04:00,boa,1
328,4,nivel_agua_percentagem,90.28,%,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
329,5,precipitacao_horaria,3.8,mm,2026-05-08 09:00:00,2026-05-08 09:05:00,boa,1
330,6,caudal_estimado,97.25,m3/s,2026-05-08 09:00:00,2026-05-08 09:03:00,boa,1
331,7,nivel_agua_percentagem,83.67,%,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
332,8,precipitacao_horaria,3.8,mm,2026-05-08 09:00:00,2026-05-08 09:01:00,boa,1
333,9,caudal_estimado,65.51,m3/s,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
334,10,nivel_agua_percentagem,48.11,%,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
335,11,precipitacao_horaria,0,mm,2026-05-08 09:00:00,2026-05-08 09:02:00,boa,1
336,12,caudal_estimado,46.55,m3/s,2026-05-08 09:00:00,2026-05-08 09:04:00,suspeita,0
337,13,nivel_agua_percentagem,46.84,%,2026-05-08 09:00:00,2026-05-08 09:03:00,boa,1
338,14,precipitacao_horaria,0,mm,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
339,15,caudal_estimado,35.74,m3/s,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
340,16,nivel_agua_percentagem,53.2,%,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
341,17,precipitacao_horaria,0,mm,2026-05-08 09:00:00,2026-05-08 09:05:00,boa,1
342,18,caudal_estimado,52.65,m3/s,2026-05-08 09:00:00,2026-05-08 09:05:00,boa,1
343,19,nivel_agua_percentagem,91.47,%,2026-05-08 09:00:00,2026-05-08 09:01:00,boa,1
344,20,precipitacao_horaria,62.94,mm,2026-05-08 09:00:00,2026-05-08 09:05:00,boa,1
345,21,caudal_estimado,77.89,m3/s,2026-05-08 09:00:00,2026-05-08 09:04:00,boa,1
346,22,nivel_agua_percentagem,86.53,%,2026-05-08 09:00:00,2026-05-08 09:02:00,suspeita,0
347,23,precipitacao_horaria,62.94,mm,2026-05-08 09:00:00,2026-05-08 09:03:00,boa,1
348,24,caudal_estimado,69.86,m3/s,2026-05-08 09:00:00,2026-05-08 09:03:00,boa,1
349,25,nivel_agua_percentagem,92.79,%,2026-05-08 09:00:00,2026-05-08 09:02:00,boa,1
350,26,precipitacao_horaria,62.94,mm,2026-05-08 09:00:00,2026-05-08 09:04:00,boa,1
351,27,caudal_estimado,97.81,m3/s,2026-05-08 09:00:00,2026-05-08 09:03:00,boa,1
352,28,nivel_agua_percentagem,43.56,%,2026-05-08 09:00:00,2026-05-08 09:04:00,boa,1
353,29,precipitacao_horaria,2.72,mm,2026-05-08 09:00:00,2026-05-08 09:04:00,boa,1
354,30,caudal_estimado,32.1,m3/s,2026-05-08 09:00:00,2026-05-08 09:03:00,boa,1
355,31,nivel_agua_percentagem,40.56,%,2026-05-08 09:00:00,2026-05-08 09:01:00,boa,1
356,32,precipitacao_horaria,2.72,mm,2026-05-08 09:00:00,2026-05-08 09:05:00,boa,1
357,33,caudal_estimado,54.54,m3/s,2026-05-08 09:00:00,2026-05-08 09:01:00,boa,1
358,34,nivel_agua_percentagem,38.77,%,2026-05-08 09:00:00,2026-05-08 09:00:00,boa,1
359,35,precipitacao_horaria,2.72,mm,2026-05-08 09:00:00,2026-05-08 09:05:00,suspeita,0
360,36,caudal_estimado,42.51,m3/s,2026-05-08 09:00:00,2026-05-08 09:02:00,boa,1
361,1,nivel_agua_percentagem,75.43,%,2026-05-08 10:00:00,2026-05-08 10:04:00,boa,1
362,2,precipitacao_horaria,1.32,mm,2026-05-08 10:00:00,2026-05-08 10:05:00,boa,1
363,3,caudal_estimado,52,m3/s,2026-05-08 10:00:00,2026-05-08 10:02:00,boa,1
364,4,nivel_agua_percentagem,71.61,%,2026-05-08 10:00:00,2026-05-08 10:01:00,boa,1
365,5,precipitacao_horaria,1.32,mm,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
366,6,caudal_estimado,76.85,m3/s,2026-05-08 10:00:00,2026-05-08 10:05:00,suspeita,0
367,7,nivel_agua_percentagem,68.06,%,2026-05-08 10:00:00,2026-05-08 10:05:00,boa,1
368,8,precipitacao_horaria,1.32,mm,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
369,9,caudal_estimado,51.78,m3/s,2026-05-08 10:00:00,2026-05-08 10:00:00,boa,1
370,10,nivel_agua_percentagem,46.41,%,2026-05-08 10:00:00,2026-05-08 10:00:00,boa,1
371,11,precipitacao_horaria,1.57,mm,2026-05-08 10:00:00,2026-05-08 10:01:00,boa,1
372,12,caudal_estimado,39.58,m3/s,2026-05-08 10:00:00,2026-05-08 10:01:00,boa,1
373,13,nivel_agua_percentagem,48.34,%,2026-05-08 10:00:00,2026-05-08 10:01:00,boa,1
374,14,precipitacao_horaria,1.57,mm,2026-05-08 10:00:00,2026-05-08 10:05:00,boa,1
375,15,caudal_estimado,36.94,m3/s,2026-05-08 10:00:00,2026-05-08 10:01:00,boa,1
376,16,nivel_agua_percentagem,39.47,%,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
377,17,precipitacao_horaria,1.57,mm,2026-05-08 10:00:00,2026-05-08 10:02:00,boa,1
378,18,caudal_estimado,40.37,m3/s,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
379,19,nivel_agua_percentagem,100,%,2026-05-08 10:00:00,2026-05-08 10:02:00,boa,1
380,20,precipitacao_horaria,3.57,mm,2026-05-08 10:00:00,2026-05-08 10:04:00,suspeita,0
381,21,caudal_estimado,72.19,m3/s,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
382,22,nivel_agua_percentagem,95.31,%,2026-05-08 10:00:00,2026-05-08 10:01:00,boa,1
383,23,precipitacao_horaria,3.57,mm,2026-05-08 10:00:00,2026-05-08 10:01:00,boa,1
384,24,caudal_estimado,109.25,m3/s,2026-05-08 10:00:00,2026-05-08 10:01:00,suspeita,0
385,25,nivel_agua_percentagem,94.09,%,2026-05-08 10:00:00,2026-05-08 10:05:00,boa,1
386,26,precipitacao_horaria,3.57,mm,2026-05-08 10:00:00,2026-05-08 10:00:00,boa,1
387,27,caudal_estimado,117.55,m3/s,2026-05-08 10:00:00,2026-05-08 10:00:00,boa,1
388,28,nivel_agua_percentagem,35.74,%,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
389,29,precipitacao_horaria,1.3,mm,2026-05-08 10:00:00,2026-05-08 10:00:00,boa,1
390,30,caudal_estimado,37.34,m3/s,2026-05-08 10:00:00,2026-05-08 10:02:00,boa,1
391,31,nivel_agua_percentagem,41.82,%,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
392,32,precipitacao_horaria,1.3,mm,2026-05-08 10:00:00,2026-05-08 10:04:00,boa,1
393,33,caudal_estimado,34.63,m3/s,2026-05-08 10:00:00,2026-05-08 10:00:00,boa,1
394,34,nivel_agua_percentagem,39.51,%,2026-05-08 10:00:00,2026-05-08 10:04:00,boa,1
395,35,precipitacao_horaria,1.3,mm,2026-05-08 10:00:00,2026-05-08 10:05:00,boa,1
396,36,caudal_estimado,36.58,m3/s,2026-05-08 10:00:00,2026-05-08 10:03:00,boa,1
397,1,nivel_agua_percentagem,48.4,%,2026-05-08 11:00:00,2026-05-08 11:04:00,boa,1
398,2,precipitacao_horaria,1.97,mm,2026-05-08 11:00:00,2026-05-08 11:02:00,boa,1
399,3,caudal_estimado,49.63,m3/s,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
400,4,nivel_agua_percentagem,50.6,%,2026-05-08 11:00:00,2026-05-08 11:01:00,boa,1
401,5,precipitacao_horaria,1.97,mm,2026-05-08 11:00:00,2026-05-08 11:02:00,boa,1
402,6,caudal_estimado,51.08,m3/s,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
403,7,nivel_agua_percentagem,47.98,%,2026-05-08 11:00:00,2026-05-08 11:04:00,boa,1
404,8,precipitacao_horaria,1.97,mm,2026-05-08 11:00:00,2026-05-08 11:02:00,suspeita,0
405,9,caudal_estimado,44.17,m3/s,2026-05-08 11:00:00,2026-05-08 11:00:00,boa,1
406,10,nivel_agua_percentagem,79.75,%,2026-05-08 11:00:00,2026-05-08 11:00:00,boa,1
407,11,precipitacao_horaria,40.15,mm,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
408,12,caudal_estimado,59.5,m3/s,2026-05-08 11:00:00,2026-05-08 11:03:00,boa,1
409,13,nivel_agua_percentagem,72.22,%,2026-05-08 11:00:00,2026-05-08 11:00:00,boa,1
410,14,precipitacao_horaria,40.15,mm,2026-05-08 11:00:00,2026-05-08 11:01:00,boa,1
411,15,caudal_estimado,87.89,m3/s,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
412,16,nivel_agua_percentagem,71.3,%,2026-05-08 11:00:00,2026-05-08 11:04:00,boa,1
413,17,precipitacao_horaria,40.15,mm,2026-05-08 11:00:00,2026-05-08 11:03:00,boa,1
414,18,caudal_estimado,46.45,m3/s,2026-05-08 11:00:00,2026-05-08 11:03:00,boa,1
415,19,nivel_agua_percentagem,98.43,%,2026-05-08 11:00:00,2026-05-08 11:01:00,boa,1
416,20,precipitacao_horaria,2.79,mm,2026-05-08 11:00:00,2026-05-08 11:04:00,boa,1
417,21,caudal_estimado,130,m3/s,2026-05-08 11:00:00,2026-05-08 11:04:00,boa,1
418,22,nivel_agua_percentagem,100,%,2026-05-08 11:00:00,2026-05-08 11:01:00,suspeita,0
419,23,precipitacao_horaria,2.79,mm,2026-05-08 11:00:00,2026-05-08 11:01:00,boa,1
420,24,caudal_estimado,91.08,m3/s,2026-05-08 11:00:00,2026-05-08 11:04:00,boa,1
421,25,nivel_agua_percentagem,94.27,%,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
422,26,precipitacao_horaria,2.79,mm,2026-05-08 11:00:00,2026-05-08 11:02:00,boa,1
423,27,caudal_estimado,82.23,m3/s,2026-05-08 11:00:00,2026-05-08 11:00:00,boa,1
424,28,nivel_agua_percentagem,43.39,%,2026-05-08 11:00:00,2026-05-08 11:02:00,boa,1
425,29,precipitacao_horaria,2.21,mm,2026-05-08 11:00:00,2026-05-08 11:03:00,boa,1
426,30,caudal_estimado,26.38,m3/s,2026-05-08 11:00:00,2026-05-08 11:01:00,boa,1
427,31,nivel_agua_percentagem,40.05,%,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
428,32,precipitacao_horaria,2.21,mm,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
429,33,caudal_estimado,53.88,m3/s,2026-05-08 11:00:00,2026-05-08 11:03:00,boa,1
430,34,nivel_agua_percentagem,41.43,%,2026-05-08 11:00:00,2026-05-08 11:05:00,boa,1
431,35,precipitacao_horaria,2.21,mm,2026-05-08 11:00:00,2026-05-08 11:01:00,boa,1
432,36,caudal_estimado,30.9,m3/s,2026-05-08 11:00:00,2026-05-08 11:04:00,boa,1
433,1,nivel_agua_percentagem,58.61,%,2026-05-08 12:00:00,2026-05-08 12:02:00,boa,1
434,2,precipitacao_horaria,14.17,mm,2026-05-08 12:00:00,2026-05-08 12:03:00,boa,1
435,3,caudal_estimado,40.42,m3/s,2026-05-08 12:00:00,2026-05-08 12:05:00,boa,1
436,4,nivel_agua_percentagem,62.42,%,2026-05-08 12:00:00,2026-05-08 12:05:00,boa,1
437,5,precipitacao_horaria,14.17,mm,2026-05-08 12:00:00,2026-05-08 12:01:00,boa,1
438,6,caudal_estimado,77.89,m3/s,2026-05-08 12:00:00,2026-05-08 12:02:00,boa,1
439,7,nivel_agua_percentagem,53.11,%,2026-05-08 12:00:00,2026-05-08 12:02:00,boa,1
440,8,precipitacao_horaria,14.17,mm,2026-05-08 12:00:00,2026-05-08 12:03:00,suspeita,0
441,9,caudal_estimado,58.49,m3/s,2026-05-08 12:00:00,2026-05-08 12:01:00,boa,1
442,10,nivel_agua_percentagem,74.29,%,2026-05-08 12:00:00,2026-05-08 12:04:00,boa,1
443,11,precipitacao_horaria,3.58,mm,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
444,12,caudal_estimado,77.82,m3/s,2026-05-08 12:00:00,2026-05-08 12:05:00,boa,1
445,13,nivel_agua_percentagem,72.16,%,2026-05-08 12:00:00,2026-05-08 12:01:00,boa,1
446,14,precipitacao_horaria,3.58,mm,2026-05-08 12:00:00,2026-05-08 12:02:00,boa,1
447,15,caudal_estimado,43.7,m3/s,2026-05-08 12:00:00,2026-05-08 12:01:00,boa,1
448,16,nivel_agua_percentagem,77.72,%,2026-05-08 12:00:00,2026-05-08 12:03:00,boa,1
449,17,precipitacao_horaria,3.58,mm,2026-05-08 12:00:00,2026-05-08 12:02:00,boa,1
450,18,caudal_estimado,66.32,m3/s,2026-05-08 12:00:00,2026-05-08 12:03:00,boa,1
451,19,nivel_agua_percentagem,98.72,%,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
452,20,precipitacao_horaria,1.96,mm,2026-05-08 12:00:00,2026-05-08 12:05:00,boa,1
453,21,caudal_estimado,64.34,m3/s,2026-05-08 12:00:00,2026-05-08 12:01:00,boa,1
454,22,nivel_agua_percentagem,100,%,2026-05-08 12:00:00,2026-05-08 12:03:00,suspeita,0
455,23,precipitacao_horaria,1.96,mm,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
456,24,caudal_estimado,90.2,m3/s,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
457,25,nivel_agua_percentagem,97.83,%,2026-05-08 12:00:00,2026-05-08 12:05:00,boa,1
458,26,precipitacao_horaria,1.96,mm,2026-05-08 12:00:00,2026-05-08 12:03:00,boa,1
459,27,caudal_estimado,88.28,m3/s,2026-05-08 12:00:00,2026-05-08 12:01:00,boa,1
460,28,nivel_agua_percentagem,35.51,%,2026-05-08 12:00:00,2026-05-08 12:05:00,boa,1
461,29,precipitacao_horaria,0.02,mm,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
462,30,caudal_estimado,43.8,m3/s,2026-05-08 12:00:00,2026-05-08 12:02:00,boa,1
463,31,nivel_agua_percentagem,34.15,%,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
464,32,precipitacao_horaria,0.02,mm,2026-05-08 12:00:00,2026-05-08 12:01:00,boa,1
465,33,caudal_estimado,34.23,m3/s,2026-05-08 12:00:00,2026-05-08 12:04:00,boa,1
466,34,nivel_agua_percentagem,38.52,%,2026-05-08 12:00:00,2026-05-08 12:02:00,boa,1
467,35,precipitacao_horaria,0.02,mm,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
468,36,caudal_estimado,46.49,m3/s,2026-05-08 12:00:00,2026-05-08 12:00:00,boa,1
469,1,nivel_agua_percentagem,55.45,%,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
470,2,precipitacao_horaria,2.02,mm,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
471,3,caudal_estimado,56.4,m3/s,2026-05-08 13:00:00,2026-05-08 13:05:00,boa,1
472,4,nivel_agua_percentagem,62.37,%,2026-05-08 13:00:00,2026-05-08 13:04:00,suspeita,0
473,5,precipitacao_horaria,2.02,mm,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
474,6,caudal_estimado,62.89,m3/s,2026-05-08 13:00:00,2026-05-08 13:02:00,boa,1
475,7,nivel_agua_percentagem,55.61,%,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
476,8,precipitacao_horaria,2.02,mm,2026-05-08 13:00:00,2026-05-08 13:00:00,boa,1
477,9,caudal_estimado,38.61,m3/s,2026-05-08 13:00:00,2026-05-08 13:04:00,boa,1
478,10,nivel_agua_percentagem,76.83,%,2026-05-08 13:00:00,2026-05-08 13:05:00,boa,1
479,11,precipitacao_horaria,2.6,mm,2026-05-08 13:00:00,2026-05-08 13:02:00,boa,1
480,12,caudal_estimado,88.49,m3/s,2026-05-08 13:00:00,2026-05-08 13:04:00,boa,1
481,13,nivel_agua_percentagem,79.56,%,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
482,14,precipitacao_horaria,2.6,mm,2026-05-08 13:00:00,2026-05-08 13:03:00,boa,1
483,15,caudal_estimado,67.58,m3/s,2026-05-08 13:00:00,2026-05-08 13:05:00,boa,1
484,16,nivel_agua_percentagem,73.88,%,2026-05-08 13:00:00,2026-05-08 13:02:00,boa,1
485,17,precipitacao_horaria,2.6,mm,2026-05-08 13:00:00,2026-05-08 13:03:00,boa,1
486,18,caudal_estimado,50.84,m3/s,2026-05-08 13:00:00,2026-05-08 13:05:00,boa,1
487,19,nivel_agua_percentagem,100,%,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
488,20,precipitacao_horaria,4.85,mm,2026-05-08 13:00:00,2026-05-08 13:02:00,boa,1
489,21,caudal_estimado,84.3,m3/s,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
490,22,nivel_agua_percentagem,90.64,%,2026-05-08 13:00:00,2026-05-08 13:04:00,boa,1
491,23,precipitacao_horaria,4.85,mm,2026-05-08 13:00:00,2026-05-08 13:03:00,boa,1
492,24,caudal_estimado,102.71,m3/s,2026-05-08 13:00:00,2026-05-08 13:04:00,boa,1
493,25,nivel_agua_percentagem,92.51,%,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
494,26,precipitacao_horaria,4.85,mm,2026-05-08 13:00:00,2026-05-08 13:04:00,boa,1
495,27,caudal_estimado,118.61,m3/s,2026-05-08 13:00:00,2026-05-08 13:00:00,boa,1
496,28,nivel_agua_percentagem,34.09,%,2026-05-08 13:00:00,2026-05-08 13:01:00,boa,1
497,29,precipitacao_horaria,0.48,mm,2026-05-08 13:00:00,2026-05-08 13:05:00,boa,1
498,30,caudal_estimado,41.92,m3/s,2026-05-08 13:00:00,2026-05-08 13:05:00,boa,1
499,31,nivel_agua_percentagem,32.97,%,2026-05-08 13:00:00,2026-05-08 13:05:00,boa,1
500,32,precipitacao_horaria,0.48,mm,2026-05-08 13:00:00,2026-05-08 13:02:00,boa,1
501,33,caudal_estimado,43.41,m3/s,2026-05-08 13:00:00,2026-05-08 13:03:00,boa,1
502,34,nivel_agua_percentagem,31.89,%,2026-05-08 13:00:00,2026-05-08 13:00:00,boa,1
503,35,precipitacao_horaria,0.48,mm,2026-05-08 13:00:00,2026-05-08 13:04:00,boa,1
504,36,caudal_estimado,22.97,m3/s,2026-05-08 13:00:00,2026-05-08 13:00:00,boa,1
505,1,nivel_agua_percentagem,50.25,%,2026-05-08 14:00:00,2026-05-08 14:05:00,boa,1
506,2,precipitacao_horaria,2.96,mm,2026-05-08 14:00:00,2026-05-08 14:04:00,boa,1
507,3,caudal_estimado,60.5,m3/s,2026-05-08 14:00:00,2026-05-08 14:02:00,suspeita,0
508,4,nivel_agua_percentagem,58.03,%,2026-05-08 14:00:00,2026-05-08 14:00:00,boa,1
509,5,precipitacao_horaria,2.96,mm,2026-05-08 14:00:00,2026-05-08 14:03:00,suspeita,0
510,6,caudal_estimado,58.28,m3/s,2026-05-08 14:00:00,2026-05-08 14:01:00,boa,1
511,7,nivel_agua_percentagem,58.38,%,2026-05-08 14:00:00,2026-05-08 14:03:00,boa,1
512,8,precipitacao_horaria,2.96,mm,2026-05-08 14:00:00,2026-05-08 14:05:00,boa,1
513,9,caudal_estimado,48.57,m3/s,2026-05-08 14:00:00,2026-05-08 14:04:00,boa,1
514,10,nivel_agua_percentagem,79.12,%,2026-05-08 14:00:00,2026-05-08 14:03:00,boa,1
515,11,precipitacao_horaria,1.47,mm,2026-05-08 14:00:00,2026-05-08 14:01:00,boa,1
516,12,caudal_estimado,105.27,m3/s,2026-05-08 14:00:00,2026-05-08 14:01:00,boa,1
517,13,nivel_agua_percentagem,64.91,%,2026-05-08 14:00:00,2026-05-08 14:04:00,boa,1
518,14,precipitacao_horaria,1.47,mm,2026-05-08 14:00:00,2026-05-08 14:05:00,boa,1
519,15,caudal_estimado,69.62,m3/s,2026-05-08 14:00:00,2026-05-08 14:02:00,boa,1
520,16,nivel_agua_percentagem,79.59,%,2026-05-08 14:00:00,2026-05-08 14:04:00,boa,1
521,17,precipitacao_horaria,1.47,mm,2026-05-08 14:00:00,2026-05-08 14:05:00,boa,1
522,18,caudal_estimado,105.12,m3/s,2026-05-08 14:00:00,2026-05-08 14:03:00,boa,1
523,19,nivel_agua_percentagem,100,%,2026-05-08 14:00:00,2026-05-08 14:04:00,suspeita,0
524,20,precipitacao_horaria,1.67,mm,2026-05-08 14:00:00,2026-05-08 14:02:00,boa,1
525,21,caudal_estimado,72.09,m3/s,2026-05-08 14:00:00,2026-05-08 14:03:00,boa,1
526,22,nivel_agua_percentagem,98.04,%,2026-05-08 14:00:00,2026-05-08 14:05:00,boa,1
527,23,precipitacao_horaria,1.67,mm,2026-05-08 14:00:00,2026-05-08 14:03:00,boa,1
528,24,caudal_estimado,125.51,m3/s,2026-05-08 14:00:00,2026-05-08 14:00:00,boa,1
529,25,nivel_agua_percentagem,90.36,%,2026-05-08 14:00:00,2026-05-08 14:01:00,boa,1
530,26,precipitacao_horaria,1.67,mm,2026-05-08 14:00:00,2026-05-08 14:00:00,boa,1
