idprevisao,idarea_risco,fonte,data_emissao,data_inicio_previsao,data_fim_previsao,horizonte_horas,precipitacao_prevista_mm,confianca
226,2,IPMA_simulado,2026-05-10 08:00:00,2026-05-10 08:00:00,2026-05-10 09:00:00,1,0,0.938
227,3,IPMA_simulado,2026-05-10 08:00:00,2026-05-10 08:00:00,2026-05-10 09:00:00,1,2.01,0.741
228,4,IPMA_simulado,2026-05-10 08:00:00,2026-05-10 08:00:00,2026-05-10 09:00:00,1,15.07,0.776
229,1,IPMA_simulado,2026-05-10 09:00:00,2026-05-10 09:00:00,2026-05-10 10:00:00,1,20.19,0.835
230,2,IPMA_simulado,2026-05-10 09:00:00,2026-05-10 09:00:00,2026-05-10 10:00:00,1,12.35,0.724
231,3,IPMA_simulado,2026-05-10 09:00:00,2026-05-10 09:00:00,2026-05-10 10:00:00,1,4.84,0.874
232,4,IPMA_simulado,2026-05-10 09:00:00,2026-05-10 09:00:00,2026-05-10 10:00:00,1,16.87,0.918
233,1,IPMA_simulado,2026-05-10 10:00:00,2026-05-10 10:00:00,2026-05-10 11:00:00,1,0,0.657
234,2,IPMA_simulado,2026-05-10 10:00:00,2026-05-10 10:00:00,2026-05-10 11:00:00,1,17.46,0.909
235,3,IPMA_simulado,2026-05-10 10:00:00,2026-05-10 10:00:00,2026-05-10 11:00:00,1,11.15,0.701
236,4,IPMA_simulado,2026-05-10 10:00:00,2026-05-10 10:00:00,2026-05-10 11:00:00,1,10.59,0.843
237,1,IPMA_simulado,2026-05-10 11:00:00,2026-05-10 11:00:00,2026-05-10 12:00:00,1,22.72,0.88
238,2,IPMA_simulado,2026-05-10 11:00:00,2026-05-10 11:00:00,2026-05-10 12:00:00,1,10.55,0.781
239,3,IPMA_simulado,2026-05-10 11:00:00,2026-05-10 11:00:00,2026-05-10 12:00:00,1,3.05,0.843
240,4,IPMA_simulado,2026-05-10 11:00:00,2026-05-10 11:00:00,2026-05-10 12:00:00,1,17.4,0.668
241,1,IPMA_simulado,2026-05-10 12:00:00,2026-05-10 12:00:00,2026-05-10 13:00:00,1,7.11,0.663
242,2,IPMA_simulado,2026-05-10 12:00:00,2026-05-10 12:00:00,2026-05-10 13:00:00,1,4.53,0.917
243,3,IPMA_simulado,2026-05-10 12:00:00,2026-05-10 12:00:00,2026-05-10 13:00:00,1,19.24,0.775
244,4,IPMA_simulado,2026-05-10 12:00:00,2026-05-10 12:00:00,2026-05-10 13:00:00,1,14.57,0.752
245,1,IPMA_simulado,2026-05-10 13:00:00,2026-05-10 13:00:00,2026-05-10 14:00:00,1,0,0.933
246,2,IPMA_simulado,2026-05-10 13:00:00,2026-05-10 13:00:00,2026-05-10 14:00:00,1,12.08,0.884
247,3,IPMA_simulado,2026-05-10 13:00:00,2026-05-10 13:00:00,2026-05-10 14:00:00,1,2.3,0.772
248,4,IPMA_simulado,2026-05-10 13:00:00,2026-05-10 13:00:00,2026-05-10 14:00:00,1,6.05,0.796
249,1,IPMA_simulado,2026-05-10 14:00:00,2026-05-10 14:00:00,2026-05-10 15:00:00,1,18.02,0.905
250,2,IPMA_simulado,2026-05-10 14:00:00,2026-05-10 14:00:00,2026-05-10 15:00:00,1,9.85,0.796
251,3,IPMA_simulado,2026-05-10 14:00:00,2026-05-10 14:00:00,2026-05-10 15:00:00,1,6.59,0.793
252,4,IPMA_simulado,2026-05-10 14:00:00,2026-05-10 14:00:00,2026-05-10 15:00:00,1,6.74,0.891
253,1,IPMA_simulado,2026-05-10 15:00:00,2026-05-10 15:00:00,2026-05-10 16:00:00,1,24.71,0.807
254,2,IPMA_simulado,2026-05-10 15:00:00,2026-05-10 15:00:00,2026-05-10 16:00:00,1,25.9,0.652
255,3,IPMA_simulado,2026-05-10 15:00:00,2026-05-10 15:00:00,2026-05-10 16:00:00,1,27.62,0.921
256,4,IPMA_simulado,2026-05-10 15:00:00,2026-05-10 15:00:00,2026-05-10 16:00:00,1,36.85,0.838
257,1,IPMA_simulado,2026-05-10 16:00:00,2026-05-10 16:00:00,2026-05-10 17:00:00,1,13.95,0.906
258,2,IPMA_simulado,2026-05-10 16:00:00,2026-05-10 16:00:00,2026-05-10 17:00:00,1,5.79,0.698
259,3,IPMA_simulado,2026-05-10 16:00:00,2026-05-10 16:00:00,2026-05-10 17:00:00,1,0,0.763
260,4,IPMA_simulado,2026-05-10 16:00:00,2026-05-10 16:00:00,2026-05-10 17:00:00,1,16.31,0.696
261,1,IPMA_simulado,2026-05-10 17:00:00,2026-05-10 17:00:00,2026-05-10 18:00:00,1,11.29,0.706
262,2,IPMA_simulado,2026-05-10 17:00:00,2026-05-10 17:00:00,2026-05-10 18:00:00,1,17.81,0.866
263,3,IPMA_simulado,2026-05-10 17:00:00,2026-05-10 17:00:00,2026-05-10 18:00:00,1,2.98,0.755
264,4,IPMA_simulado,2026-05-10 17:00:00,2026-05-10 17:00:00,2026-05-10 18:00:00,1,0,0.76
265,1,IPMA_simulado,2026-05-10 18:00:00,2026-05-10 18:00:00,2026-05-10 19:00:00,1,14.03,0.799
266,2,IPMA_simulado,2026-05-10 18:00:00,2026-05-10 18:00:00,2026-05-10 19:00:00,1,7.17,0.787
267,3,IPMA_simulado,2026-05-10 18:00:00,2026-05-10 18:00:00,2026-05-10 19:00:00,1,14.03,0.755
268,4,IPMA_simulado,2026-05-10 18:00:00,2026-05-10 18:00:00,2026-05-10 19:00:00,1,0,0.736
269,1,IPMA_simulado,2026-05-10 19:00:00,2026-05-10 19:00:00,2026-05-10 20:00:00,1,29.59,0.714
270,2,IPMA_simulado,2026-05-10 19:00:00,2026-05-10 19:00:00,2026-05-10 20:00:00,1,0,0.93
271,3,IPMA_simulado,2026-05-10 19:00:00,2026-05-10 19:00:00,2026-05-10 20:00:00,1,0.61,0.777
272,4,IPMA_simulado,2026-05-10 19:00:00,2026-05-10 19:00:00,2026-05-10 20:00:00,1,0,0.803
273,1,IPMA_simulado,2026-05-10 20:00:00,2026-05-10 20:00:00,2026-05-10 21:00:00,1,11.48,0.784
274,2,IPMA_simulado,2026-05-10 20:00:00,2026-05-10 20:00:00,2026-05-10 21:00:00,1,59.26,0.808
275,3,IPMA_simulado,2026-05-10 20:00:00,2026-05-10 20:00:00,2026-05-10 21:00:00,1,2.1,0.868
276,4,IPMA_simulado,2026-05-10 20:00:00,2026-05-10 20:00:00,2026-05-10 21:00:00,1,5.28,0.833
277,1,IPMA_simulado,2026-05-10 21:00:00,2026-05-10 21:00:00,2026-05-10 22:00:00,1,0.46,0.932
278,2,IPMA_simulado,2026-05-10 21:00:00,2026-05-10 21:00:00,2026-05-10 22:00:00,1,10.81,0.745
279,3,IPMA_simulado,2026-05-10 21:00:00,2026-05-10 21:00:00,2026-05-10 22:00:00,1,10.21,0.657
280,4,IPMA_simulado,2026-05-10 21:00:00,2026-05-10 21:00:00,2026-05-10 22:00:00,1,28.15,0.769
281,1,IPMA_simulado,2026-05-10 22:00:00,2026-05-10 22:00:00,2026-05-10 23:00:00,1,29.05,0.776
282,2,IPMA_simulado,2026-05-10 22:00:00,2026-05-10 22:00:00,2026-05-10 23:00:00,1,10.34,0.841
283,3,IPMA_simulado,2026-05-10 22:00:00,2026-05-10 22:00:00,2026-05-10 23:00:00,1,10.52,0.734
284,4,IPMA_simulado,2026-05-10 22:00:00,2026-05-10 22:00:00,2026-05-10 23:00:00,1,16.73,0.782
285,1,IPMA_simulado,2026-05-10 23:00:00,2026-05-10 23:00:00,2026-05-11 00:00:00,1,1.84,0.95
286,2,IPMA_simulado,2026-05-10 23:00:00,2026-05-10 23:00:00,2026-05-11 00:00:00,1,14.05,0.89
287,3,IPMA_simulado,2026-05-10 23:00:00,2026-05-10 23:00:00,2026-05-11 00:00:00,1,26.53,0.694
288,4,IPMA_simulado,2026-05-10 23:00:00,2026-05-10 23:00:00,2026-05-11 00:00:00,1,0,0.803
289,1,IPMA_simulado,2026-05-11 00:00:00,2026-05-11 00:00:00,2026-05-11 01:00:00,1,9.97,0.657
290,2,IPMA_simulado,2026-05-11 00:00:00,2026-05-11 00:00:00,2026-05-11 01:00:00,1,0.56,0.751
291,3,IPMA_simulado,2026-05-11 00:00:00,2026-05-11 00:00:00,2026-05-11 01:00:00,1,17.44,0.937
292,4,IPMA_simulado,2026-05-11 00:00:00,2026-05-11 00:00:00,2026-05-11 01:00:00,1,15.72,0.673
293,1,IPMA_simulado,2026-05-11 01:00:00,2026-05-11 01:00:00,2026-05-11 02:00:00,1,0,0.808
294,2,IPMA_simulado,2026-05-11 01:00:00,2026-05-11 01:00:00,2026-05-11 02:00:00,1,0,0.753
295,3,IPMA_simulado,2026-05-11 01:00:00,2026-05-11 01:00:00,2026-05-11 02:00:00,1,12.35,0.778
296,4,IPMA_simulado,2026-05-11 01:00:00,2026-05-11 01:00:00,2026-05-11 02:00:00,1,8.62,0.842
297,1,IPMA_simulado,2026-05-11 02:00:00,2026-05-11 02:00:00,2026-05-11 03:00:00,1,0,0.68
298,2,IPMA_simulado,2026-05-11 02:00:00,2026-05-11 02:00:00,2026-05-11 03:00:00,1,0,0.826
299,3,IPMA_simulado,2026-05-11 02:00:00,2026-05-11 02:00:00,2026-05-11 03:00:00,1,5.64,0.854
300,4,IPMA_simulado,2026-05-11 02:00:00,2026-05-11 02:00:00,2026-05-11 03:00:00,1,3.11,0.683
301,1,IPMA_simulado,2026-05-11 03:00:00,2026-05-11 03:00:00,2026-05-11 04:00:00,1,6.72,0.726
302,2,IPMA_simulado,2026-05-11 03:00:00,2026-05-11 03:00:00,2026-05-11 04:00:00,1,9.73,0.838
303,3,IPMA_simulado,2026-05-11 03:00:00,2026-05-11 03:00:00,2026-05-11 04:00:00,1,15.06,0.913
304,4,IPMA_simulado,2026-05-11 03:00:00,2026-05-11 03:00:00,2026-05-11 04:00:00,1,9.66,0.865
305,1,IPMA_simulado,2026-05-11 04:00:00,2026-05-11 04:00:00,2026-05-11 05:00:00,1,19.38,0.884
306,2,IPMA_simulado,2026-05-11 04:00:00,2026-05-11 04:00:00,2026-05-11 05:00:00,1,10.31,0.693
307,3,IPMA_simulado,2026-05-11 04:00:00,2026-05-11 04:00:00,2026-05-11 05:00:00,1,21.16,0.906
308,4,IPMA_simulado,2026-05-11 04:00:00,2026-05-11 04:00:00,2026-05-11 05:00:00,1,0,0.855
309,1,IPMA_simulado,2026-05-11 05:00:00,2026-05-11 05:00:00,2026-05-11 06:00:00,1,12.03,0.711
310,2,IPMA_simulado,2026-05-11 05:00:00,2026-05-11 05:00:00,2026-05-11 06:00:00,1,0,0.667
311,3,IPMA_simulado,2026-05-11 05:00:00,2026-05-11 05:00:00,2026-05-11 06:00:00,1,0,0.724
312,4,IPMA_simulado,2026-05-11 05:00:00,2026-05-11 05:00:00,2026-05-11 06:00:00,1,8.82,0.697
313,1,IPMA_simulado,2026-05-11 06:00:00,2026-05-11 06:00:00,2026-05-11 07:00:00,1,21.05,0.931
314,2,IPMA_simulado,2026-05-11 06:00:00,2026-05-11 06:00:00,2026-05-11 07:00:00,1,0,0.837
315,3,IPMA_simulado,2026-05-11 06:00:00,2026-05-11 06:00:00,2026-05-11 07:00:00,1,13.19,0.839
316,4,IPMA_simulado,2026-05-11 06:00:00,2026-05-11 06:00:00,2026-05-11 07:00:00,1,9.78,0.882
317,1,IPMA_simulado,2026-05-11 07:00:00,2026-05-11 07:00:00,2026-05-11 08:00:00,1,7.06,0.818
318,2,IPMA_simulado,2026-05-11 07:00:00,2026-05-11 07:00:00,2026-05-11 08:00:00,1,0.1,0.874
319,3,IPMA_simulado,2026-05-11 07:00:00,2026-05-11 07:00:00,2026-05-11 08:00:00,1,22.86,0.668
320,4,IPMA_simulado,2026-05-11 07:00:00,2026-05-11 07:00:00,2026-05-11 08:00:00,1,0,0.793
321,1,IPMA_simulado,2026-05-11 08:00:00,2026-05-11 08:00:00,2026-05-11 09:00:00,1,4.53,0.908
322,2,IPMA_simulado,2026-05-11 08:00:00,2026-05-11 08:00:00,2026-05-11 09:00:00,1,11.08,0.714
323,3,IPMA_simulado,2026-05-11 08:00:00,2026-05-11 08:00:00,2026-05-11 09:00:00,1,6.03,0.808
324,4,IPMA_simulado,2026-05-11 08:00:00,2026-05-11 08:00:00,2026-05-11 09:00:00,1,37.18,0.862
325,1,IPMA_simulado,2026-05-11 09:00:00,2026-05-11 09:00:00,2026-05-11 10:00:00,1,0,0.929
326,2,IPMA_simulado,2026-05-11 09:00:00,2026-05-11 09:00:00,2026-05-11 10:00:00,1,22.61,0.929
327,3,IPMA_simulado,2026-05-11 09:00:00,2026-05-11 09:00:00,2026-05-11 10:00:00,1,6.75,0.876
328,4,IPMA_simulado,2026-05-11 09:00:00,2026-05-11 09:00:00,2026-05-11 10:00:00,1,14.56,0.686
329,1,IPMA_simulado,2026-05-11 10:00:00,2026-05-11 10:00:00,2026-05-11 11:00:00,1,16.86,0.761
330,2,IPMA_simulado,2026-05-11 10:00:00,2026-05-11 10:00:00,2026-05-11 11:00:00,1,11.45,0.803
331,3,IPMA_simulado,2026-05-11 10:00:00,2026-05-11 10:00:00,2026-05-11 11:00:00,1,10.23,0.678
332,4,IPMA_simulado,2026-05-11 10:00:00,2026-05-11 10:00:00,2026-05-11 11:00:00,1,9.31,0.754
333,1,IPMA_simulado,2026-05-11 11:00:00,2026-05-11 11:00:00,2026-05-11 12:00:00,1,3.89,0.719
334,2,IPMA_simulado,2026-05-11 11:00:00,2026-05-11 11:00:00,2026-05-11 12:00:00,1,7.6,0.706
335,3,IPMA_simulado,2026-05-11 11:00:00,2026-05-11 11:00:00,2026-05-11 12:00:00,1,16.75,0.771
336,4,IPMA_simulado,2026-05-11 11:00:00,2026-05-11 11:00:00,2026-05-11 12:00:00,1,6.71,0.687
337,1,IPMA_simulado,2026-05-11 12:00:00,2026-05-11 12:00:00,2026-05-11 13:00:00,1,10.62,0.849
338,2,IPMA_simulado,2026-05-11 12:00:00,2026-05-11 12:00:00,2026-05-11 13:00:00,1,17.62,0.854
339,3,IPMA_simulado,2026-05-11 12:00:00,2026-05-11 12:00:00,2026-05-11 13:00:00,1,6.56,0.874
340,4,IPMA_simulado,2026-05-11 12:00:00,2026-05-11 12:00:00,2026-05-11 13:00:00,1,12.53,0.843
341,1,IPMA_simulado,2026-05-11 13:00:00,2026-05-11 13:00:00,2026-05-11 14:00:00,1,3.84,0.773
342,2,IPMA_simulado,2026-05-11 13:00:00,2026-05-11 13:00:00,2026-05-11 14:00:00,1,0,0.935
343,3,IPMA_simulado,2026-05-11 13:00:00,2026-05-11 13:00:00,2026-05-11 14:00:00,1,12.91,0.912
344,4,IPMA_simulado,2026-05-11 13:00:00,2026-05-11 13:00:00,2026-05-11 14:00:00,1,13.77,0.851
345,1,IPMA_simulado,2026-05-11 14:00:00,2026-05-11 14:00:00,2026-05-11 15:00:00,1,0,0.844
346,2,IPMA_simulado,2026-05-11 14:00:00,2026-05-11 14:00:00,2026-05-11 15:00:00,1,25.97,0.948
347,3,IPMA_simulado,2026-05-11 14:00:00,2026-05-11 14:00:00,2026-05-11 15:00:00,1,0,0.669
348,4,IPMA_simulado,2026-05-11 14:00:00,2026-05-11 14:00:00,2026-05-11 15:00:00,1,14.91,0.754
349,1,IPMA_simulado,2026-05-11 15:00:00,2026-05-11 15:00:00,2026-05-11 16:00:00,1,5.43,0.842
350,2,IPMA_simulado,2026-05-11 15:00:00,2026-05-11 15:00:00,2026-05-11 16:00:00,1,21.59,0.704
351,3,IPMA_simulado,2026-05-11 15:00:00,2026-05-11 15:00:00,2026-05-11 16:00:00,1,25.27,0.67
352,4,IPMA_simulado,2026-05-11 15:00:00,2026-05-11 15:00:00,2026-05-11 16:00:00,1,0,0.717
353,1,IPMA_simulado,2026-05-11 16:00:00,2026-05-11 16:00:00,2026-05-11 17:00:00,1,17.27,0.895
354,2,IPMA_simulado,2026-05-11 16:00:00,2026-05-11 16:00:00,2026-05-11 17:00:00,1,9.58,0.818
355,3,IPMA_simulado,2026-05-11 16:00:00,2026-05-11 16:00:00,2026-05-11 17:00:00,1,8.35,0.697
356,4,IPMA_simulado,2026-05-11 16:00:00,2026-05-11 16:00:00,2026-05-11 17:00:00,1,23.6,0.803
357,1,IPMA_simulado,2026-05-11 17:00:00,2026-05-11 17:00:00,2026-05-11 18:00:00,1,0,0.756
358,2,IPMA_simulado,2026-05-11 17:00:00,2026-05-11 17:00:00,2026-05-11 18:00:00,1,41.82,0.757
359,3,IPMA_simulado,2026-05-11 17:00:00,2026-05-11 17:00:00,2026-05-11 18:00:00,1,15.5,0.784
360,4,IPMA_simulado,2026-05-11 17:00:00,2026-05-11 17:00:00,2026-05-11 18:00:00,1,1.81,0.82
361,1,IPMA_simulado,2026-05-11 18:00:00,2026-05-11 18:00:00,2026-05-11 19:00:00,1,10.7,0.686
362,2,IPMA_simulado,2026-05-11 18:00:00,2026-05-11 18:00:00,2026-05-11 19:00:00,1,5.48,0.739
363,3,IPMA_simulado,2026-05-11 18:00:00,2026-05-11 18:00:00,2026-05-11 19:00:00,1,18.16,0.865
364,4,IPMA_simulado,2026-05-11 18:00:00,2026-05-11 18:00:00,2026-05-11 19:00:00,1,0,0.828
365,1,IPMA_simulado,2026-05-11 19:00:00,2026-05-11 19:00:00,2026-05-11 20:00:00,1,0.52,0.653
366,2,IPMA_simulado,2026-05-11 19:00:00,2026-05-11 19:00:00,2026-05-11 20:00:00,1,9.91,0.92
367,3,IPMA_simulado,2026-05-11 19:00:00,2026-05-11 19:00:00,2026-05-11 20:00:00,1,11.57,0.723
368,4,IPMA_simulado,2026-05-11 19:00:00,2026-05-11 19:00:00,2026-05-11 20:00:00,1,0.16,0.725
369,1,IPMA_simulado,2026-05-11 20:00:00,2026-05-11 20:00:00,2026-05-11 21:00:00,1,0,0.674
370,2,IPMA_simulado,2026-05-11 20:00:00,2026-05-11 20:00:00,2026-05-11 21:00:00,1,11.82,0.737
371,3,IPMA_simulado,2026-05-11 20:00:00,2026-05-11 20:00:00,2026-05-11 21:00:00,1,0,0.916
372,4,IPMA_simulado,2026-05-11 20:00:00,2026-05-11 20:00:00,2026-05-11 21:00:00,1,22.15,0.676
373,1,IPMA_simulado,2026-05-11 21:00:00,2026-05-11 21:00:00,2026-05-11 22:00:00,1,7.85,0.66
374,2,IPMA_simulado,2026-05-11 21:00:00,2026-05-11 21:00:00,2026-05-11 22:00:00,1,1.69,0.81
375,3,IPMA_simulado,2026-05-11 21:00:00,2026-05-11 21:00:00,2026-05-11 22:00:00,1,0,0.686
376,4,IPMA_simulado,2026-05-11 21:00:00,2026-05-11 21:00:00,2026-05-11 22:00:00,1,20.66,0.947
377,1,IPMA_simulado,2026-05-11 22:00:00,2026-05-11 22:00:00,2026-05-11 23:00:00,1,13.24,0.9
378,2,IPMA_simulado,2026-05-11 22:00:00,2026-05-11 22:00:00,2026-05-11 23:00:00,1,7.87,0.811
379,3,IPMA_simulado,2026-05-11 22:00:00,2026-05-11 22:00:00,2026-05-11 23:00:00,1,1.14,0.87
380,4,IPMA_simulado,2026-05-11 22:00:00,2026-05-11 22:00:00,2026-05-11 23:00:00,1,10.39,0.801
381,1,IPMA_simulado,2026-05-11 23:00:00,2026-05-11 23:00:00,2026-05-12 00:00:00,1,4.57,0.65
382,2,IPMA_simulado,2026-05-11 23:00:00,2026-05-11 23:00:00,2026-05-12 00:00:00,1,16,0.832
383,3,IPMA_simulado,2026-05-11 23:00:00,2026-05-11 23:00:00,2026-05-12 00:00:00,1,0,0.729
384,4,IPMA_simulado,2026-05-11 23:00:00,2026-05-11 23:00:00,2026-05-12 00:00:00,1,0.6,0.873
385,1,IPMA_simulado,2026-05-12 00:00:00,2026-05-12 00:00:00,2026-05-12 01:00:00,1,20.25,0.667
386,2,IPMA_simulado,2026-05-12 00:00:00,2026-05-12 00:00:00,2026-05-12 01:00:00,1,6.95,0.785
387,3,IPMA_simulado,2026-05-12 00:00:00,2026-05-12 00:00:00,2026-05-12 01:00:00,1,42.88,0.939
388,4,IPMA_simulado,2026-05-12 00:00:00,2026-05-12 00:00:00,2026-05-12 01:00:00,1,0,0.741
389,1,IPMA_simulado,2026-05-12 01:00:00,2026-05-12 01:00:00,2026-05-12 02:00:00,1,19.11,0.706
390,2,IPMA_simulado,2026-05-12 01:00:00,2026-05-12 01:00:00,2026-05-12 02:00:00,1,70,0.826
391,3,IPMA_simulado,2026-05-12 01:00:00,2026-05-12 01:00:00,2026-05-12 02:00:00,1,2.08,0.931
392,4,IPMA_simulado,2026-05-12 01:00:00,2026-05-12 01:00:00,2026-05-12 02:00:00,1,9.92,0.724
393,1,IPMA_simulado,2026-05-12 02:00:00,2026-05-12 02:00:00,2026-05-12 03:00:00,1,4.28,0.739
394,2,IPMA_simulado,2026-05-12 02:00:00,2026-05-12 02:00:00,2026-05-12 03:00:00,1,34.7,0.789
395,3,IPMA_simulado,2026-05-12 02:00:00,2026-05-12 02:00:00,2026-05-12 03:00:00,1,2.91,0.798
396,4,IPMA_simulado,2026-05-12 02:00:00,2026-05-12 02:00:00,2026-05-12 03:00:00,1,7.38,0.909
397,1,IPMA_simulado,2026-05-12 03:00:00,2026-05-12 03:00:00,2026-05-12 04:00:00,1,0,0.685
398,2,IPMA_simulado,2026-05-12 03:00:00,2026-05-12 03:00:00,2026-05-12 04:00:00,1,9.55,0.757
399,3,IPMA_simulado,2026-05-12 03:00:00,2026-05-12 03:00:00,2026-05-12 04:00:00,1,9.14,0.707
400,4,IPMA_simulado,2026-05-12 03:00:00,2026-05-12 03:00:00,2026-05-12 04:00:00,1,12.94,0.833
401,1,IPMA_simulado,2026-05-12 04:00:00,2026-05-12 04:00:00,2026-05-12 05:00:00,1,0,0.862
402,2,IPMA_simulado,2026-05-12 04:00:00,2026-05-12 04:00:00,2026-05-12 05:00:00,1,0.54,0.822
403,3,IPMA_simulado,2026-05-12 04:00:00,2026-05-12 04:00:00,2026-05-12 05:00:00,1,0,0.911
404,4,IPMA_simulado,2026-05-12 04:00:00,2026-05-12 04:00:00,2026-05-12 05:00:00,1,33.2,0.667
405,1,IPMA_simulado,2026-05-12 05:00:00,2026-05-12 05:00:00,2026-05-12 06:00:00,1,6.36,0.833
406,2,IPMA_simulado,2026-05-12 05:00:00,2026-05-12 05:00:00,2026-05-12 06:00:00,1,20.89,0.806
407,3,IPMA_simulado,2026-05-12 05:00:00,2026-05-12 05:00:00,2026-05-12 06:00:00,1,1.98,0.788
408,4,IPMA_simulado,2026-05-12 05:00:00,2026-05-12 05:00:00,2026-05-12 06:00:00,1,10.29,0.651
409,1,IPMA_simulado,2026-05-12 06:00:00,2026-05-12 06:00:00,2026-05-12 07:00:00,1,12.4,0.698
410,2,IPMA_simulado,2026-05-12 06:00:00,2026-05-12 06:00:00,2026-05-12 07:00:00,1,10.49,0.807
411,3,IPMA_simulado,2026-05-12 06:00:00,2026-05-12 06:00:00,2026-05-12 07:00:00,1,18.73,0.904
412,4,IPMA_simulado,2026-05-12 06:00:00,2026-05-12 06:00:00,2026-05-12 07:00:00,1,0,0.949
413,1,IPMA_simulado,2026-05-12 07:00:00,2026-05-12 07:00:00,2026-05-12 08:00:00,1,28.69,0.72
414,2,IPMA_simulado,2026-05-12 07:00:00,2026-05-12 07:00:00,2026-05-12 08:00:00,1,0.55,0.742
415,3,IPMA_simulado,2026-05-12 07:00:00,2026-05-12 07:00:00,2026-05-12 08:00:00,1,6.73,0.786
416,4,IPMA_simulado,2026-05-12 07:00:00,2026-05-12 07:00:00,2026-05-12 08:00:00,1,0,0.834
417,1,IPMA_simulado,2026-05-12 08:00:00,2026-05-12 08:00:00,2026-05-12 09:00:00,1,18.23,0.928
418,2,IPMA_simulado,2026-05-12 08:00:00,2026-05-12 08:00:00,2026-05-12 09:00:00,1,0,0.858
419,3,IPMA_simulado,2026-05-12 08:00:00,2026-05-12 08:00:00,2026-05-12 09:00:00,1,23.81,0.95
420,4,IPMA_simulado,2026-05-12 08:00:00,2026-05-12 08:00:00,2026-05-12 09:00:00,1,8.59,0.733
421,1,IPMA_simulado,2026-05-12 09:00:00,2026-05-12 09:00:00,2026-05-12 10:00:00,1,0,0.676
422,2,IPMA_simulado,2026-05-12 09:00:00,2026-05-12 09:00:00,2026-05-12 10:00:00,1,11.5,0.947
423,3,IPMA_simulado,2026-05-12 09:00:00,2026-05-12 09:00:00,2026-05-12 10:00:00,1,10.39,0.929
424,4,IPMA_simulado,2026-05-12 09:00:00,2026-05-12 09:00:00,2026-05-12 10:00:00,1,7.71,0.816
425,1,IPMA_simulado,2026-05-12 10:00:00,2026-05-12 10:00:00,2026-05-12 11:00:00,1,22.65,0.723
426,2,IPMA_simulado,2026-05-12 10:00:00,2026-05-12 10:00:00,2026-05-12 11:00:00,1,0.81,0.933
427,3,IPMA_simulado,2026-05-12 10:00:00,2026-05-12 10:00:00,2026-05-12 11:00:00,1,15.38,0.818
428,4,IPMA_simulado,2026-05-12 10:00:00,2026-05-12 10:00:00,2026-05-12 11:00:00,1,8.49,0.676
429,1,IPMA_simulado,2026-05-12 11:00:00,2026-05-12 11:00:00,2026-05-12 12:00:00,1,54.57,0.805
430,2,IPMA_simulado,2026-05-12 11:00:00,2026-05-12 11:00:00,2026-05-12 12:00:00,1,1.79,0.791
431,3,IPMA_simulado,2026-05-12 11:00:00,2026-05-12 11:00:00,2026-05-12 12:00:00,1,4.32,0.666
432,4,IPMA_simulado,2026-05-12 11:00:00,2026-05-12 11:00:00,2026-05-12 12:00:00,1,11.09,0.873
433,1,IPMA_simulado,2026-05-12 12:00:00,2026-05-12 12:00:00,2026-05-12 13:00:00,1,15.98,0.655
434,2,IPMA_simulado,2026-05-12 12:00:00,2026-05-12 12:00:00,2026-05-12 13:00:00,1,5.95,0.736
435,3,IPMA_simulado,2026-05-12 12:00:00,2026-05-12 12:00:00,2026-05-12 13:00:00,1,26.82,0.663
436,4,IPMA_simulado,2026-05-12 12:00:00,2026-05-12 12:00:00,2026-05-12 13:00:00,1,11.97,0.909
437,1,IPMA_simulado,2026-05-12 13:00:00,2026-05-12 13:00:00,2026-05-12 14:00:00,1,20.28,0.835
438,2,IPMA_simulado,2026-05-12 13:00:00,2026-05-12 13:00:00,2026-05-12 14:00:00,1,0,0.91
439,3,IPMA_simulado,2026-05-12 13:00:00,2026-05-12 13:00:00,2026-05-12 14:00:00,1,27.36,0.914
440,4,IPMA_simulado,2026-05-12 13:00:00,2026-05-12 13:00:00,2026-05-12 14:00:00,1,5.8,0.94
441,1,IPMA_simulado,2026-05-12 14:00:00,2026-05-12 14:00:00,2026-05-12 15:00:00,1,20.79,0.906
442,2,IPMA_simulado,2026-05-12 14:00:00,2026-05-12 14:00:00,2026-05-12 15:00:00,1,4.43,0.799
443,3,IPMA_simulado,2026-05-12 14:00:00,2026-05-12 14:00:00,2026-05-12 15:00:00,1,0,0.943
444,4,IPMA_simulado,2026-05-12 14:00:00,2026-05-12 14:00:00,2026-05-12 15:00:00,1,11.27,0.813
445,1,IPMA_simulado,2026-05-12 15:00:00,2026-05-12 15:00:00,2026-05-12 16:00:00,1,8.3,0.927
446,2,IPMA_simulado,2026-05-12 15:00:00,2026-05-12 15:00:00,2026-05-12 16:00:00,1,11.73,0.868
447,3,IPMA_simulado,2026-05-12 15:00:00,2026-05-12 15:00:00,2026-05-12 16:00:00,1,0,0.66
448,4,IPMA_simulado,2026-05-12 15:00:00,2026-05-12 15:00:00,2026-05-12 16:00:00,1,0,0.748
449,1,IPMA_simulado,2026-05-12 16:00:00,2026-05-12 16:00:00,2026-05-12 17:00:00,1,15.85,0.875
450,2,IPMA_simulado,2026-05-12 16:00:00,2026-05-12 16:00:00,2026-05-12 17:00:00,1,15.6,0.855
451,3,IPMA_simulado,2026-05-12 16:00:00,2026-05-12 16:00:00,2026-05-12 17:00:00,1,8.64,0.794
